name,market,asset_type,status,capacity_mw,latitude,longitude,county,state,interconnection_node,pricing_hub_node,estimated_lcoe,offtake_price_mwh,overall_score,price_score,location_score,curtailment_score,interconnection_score,regulatory_score,financial_score,environmental_score,grid_stability_score,demand_proximity_score,development_risk_score,commissioning_year
Lost Pines 1 Power Project (CTB),ERCOT,natural_gas,active,202.5,30.1478,-97.2714,Bastrop,TX,,,,,,,,,,,,,,,,2001
Lost Pines 1 Power Project (ST),ERCOT,natural_gas,active,204.0,30.1478,-97.2714,Bastrop,TX,,,,,,,,,,,,,,,,2001
MM Lopez Energy (UNT1),CAISO,biomass,active,3.0,34.2925,-118.389444,Los Angeles,CA,,,,,,,,,,,,,,,,1998
Bluegrass Generating Station (CT1),PJM,natural_gas,active,193.8,38.3902,-85.4133,Oldham,KY,,,,,,,,,,,,,,,,2002
Bluegrass Generating Station (CT2),PJM,natural_gas,active,193.8,38.3902,-85.4133,Oldham,KY,,,,,,,,,,,,,,,,2002
Bluegrass Generating Station (CT3),PJM,natural_gas,active,193.8,38.3902,-85.4133,Oldham,KY,,,,,,,,,,,,,,,,2002
Bastrop Energy Center (0001),ERCOT,natural_gas,active,188.2,30.1458,-97.55,Bastrop,TX,,,,,,,,,,,,,,,,2002
Bastrop Energy Center (0002),ERCOT,natural_gas,active,188.2,30.1458,-97.55,Bastrop,TX,,,,,,,,,,,,,,,,2002
Bastrop Energy Center (0003),ERCOT,natural_gas,active,242.3,30.1458,-97.55,Bastrop,TX,,,,,,,,,,,,,,,,2002
Thad Hill Energy Center (GT-1),ERCOT,natural_gas,active,154.0,31.8594,-97.3586,Bosque,TX,,,,,,,,,,,,,,,,2000
Thad Hill Energy Center (GT-2),ERCOT,natural_gas,active,154.0,31.8594,-97.3586,Bosque,TX,,,,,,,,,,,,,,,,2000
Thad Hill Energy Center (GT-3),ERCOT,natural_gas,active,154.0,31.8594,-97.3586,Bosque,TX,,,,,,,,,,,,,,,,2001
Thad Hill Energy Center (ST-4),ERCOT,natural_gas,active,95.0,31.8594,-97.3586,Bosque,TX,,,,,,,,,,,,,,,,2001
Thad Hill Energy Center (ST-5),ERCOT,natural_gas,active,250.0,31.8594,-97.3586,Bosque,TX,,,,,,,,,,,,,,,,2010
Sunrise Power LLC (STG),CAISO,natural_gas,active,264.0,35.2097,-119.585,Kern,CA,,,,,,,,,,,,,,,,2003
Sunrise Power LLC (X718),CAISO,natural_gas,active,210.6,35.2097,-119.585,Kern,CA,,,,,,,,,,,,,,,,2001
Sunrise Power LLC (X719),CAISO,natural_gas,active,210.6,35.2097,-119.585,Kern,CA,,,,,,,,,,,,,,,,2001
Nelson Energy Center (CT1),PJM,natural_gas,active,181.9,41.774444,-89.607222,Lee,IL,,,,,,,,,,,,,,,,2015
Nelson Energy Center (CT2),PJM,natural_gas,active,179.4,41.774444,-89.607222,Lee,IL,,,,,,,,,,,,,,,,2015
Nelson Energy Center (ST1),PJM,natural_gas,active,133.1,41.774444,-89.607222,Lee,IL,,,,,,,,,,,,,,,,2015
Nelson Energy Center (ST2),PJM,natural_gas,active,133.1,41.774444,-89.607222,Lee,IL,,,,,,,,,,,,,,,,2015
Aera San Ardo Cogen Facility (UN-B),CAISO,natural_gas,active,3.2,35.953293,-120.859952,Monterey,CA,,,,,,,,,,,,,,,,1989
Channelview Cogeneration Plant (GT1),ERCOT,natural_gas,active,192.1,29.836952,-95.121744,Harris,TX,,,,,,,,,,,,,,,,2002
Channelview Cogeneration Plant (GT2),ERCOT,natural_gas,active,192.1,29.836952,-95.121744,Harris,TX,,,,,,,,,,,,,,,,2002
Channelview Cogeneration Plant (GT3),ERCOT,natural_gas,active,192.1,29.836952,-95.121744,Harris,TX,,,,,,,,,,,,,,,,2002
Channelview Cogeneration Plant (GT4),ERCOT,natural_gas,active,192.1,29.836952,-95.121744,Harris,TX,,,,,,,,,,,,,,,,2001
Channelview Cogeneration Plant (ST1),ERCOT,natural_gas,active,149.9,29.836952,-95.121744,Harris,TX,,,,,,,,,,,,,,,,2002
Cordova Energy (PT11),PJM,natural_gas,active,210.0,41.712216,-90.279679,Rock Island,IL,,,,,,,,,,,,,,,,2001
Cordova Energy (PT21),PJM,natural_gas,active,210.0,41.712216,-90.279679,Rock Island,IL,,,,,,,,,,,,,,,,2001
Cordova Energy (PT31),PJM,natural_gas,active,191.2,41.712216,-90.279679,Rock Island,IL,,,,,,,,,,,,,,,,2001
Ontelaunee Energy Center (CTG1),PJM,natural_gas,active,250.0,40.4219,-75.9356,Berks,PA,,,,,,,,,,,,,,,,2002
Ontelaunee Energy Center (CTG2),PJM,natural_gas,active,250.0,40.4219,-75.9356,Berks,PA,,,,,,,,,,,,,,,,2002
Ontelaunee Energy Center (STG),PJM,natural_gas,active,228.0,40.4219,-75.9356,Berks,PA,,,,,,,,,,,,,,,,2002
Springdale 1 & 2 (UNT1),PJM,natural_gas,active,43.8,40.546667,-79.768333,Allegheny,PA,,,,,,,,,,,,,,,,1999
Springdale 1 & 2 (UNT2),PJM,natural_gas,active,43.8,40.546667,-79.768333,Allegheny,PA,,,,,,,,,,,,,,,,1999
Riverside Generating LLC (GTG1),PJM,natural_gas,active,230.0,38.191661,-82.604586,Lawrence,KY,,,,,,,,,,,,,,,,2001
Riverside Generating LLC (GTG2),PJM,natural_gas,active,230.0,38.191661,-82.604586,Lawrence,KY,,,,,,,,,,,,,,,,2001
Riverside Generating LLC (GTG3),PJM,natural_gas,active,230.0,38.191661,-82.604586,Lawrence,KY,,,,,,,,,,,,,,,,2001
Riverside Generating LLC (GTG4),PJM,natural_gas,active,230.0,38.191661,-82.604586,Lawrence,KY,,,,,,,,,,,,,,,,2002
Riverside Generating LLC (GTG5),PJM,natural_gas,active,230.0,38.191661,-82.604586,Lawrence,KY,,,,,,,,,,,,,,,,2002
Elwood Energy LLC (GT5),PJM,natural_gas,active,192.0,41.4388,-88.1236,Will,IL,,,,,,,,,,,,,,,,2001
Elwood Energy LLC (GT6),PJM,natural_gas,active,192.0,41.4388,-88.1236,Will,IL,,,,,,,,,,,,,,,,2001
Elwood Energy LLC (GT7),PJM,natural_gas,active,192.0,41.4388,-88.1236,Will,IL,,,,,,,,,,,,,,,,2001
Corpus Christi Energy Center (CT1),ERCOT,natural_gas,active,198.9,27.8139,-97.4283,Nueces,TX,,,,,,,,,,,,,,,,2002
Corpus Christi Energy Center (CT2),ERCOT,natural_gas,active,198.9,27.8139,-97.4283,Nueces,TX,,,,,,,,,,,,,,,,2002
Corpus Christi Energy Center (ST1),ERCOT,natural_gas,active,195.5,27.8139,-97.4283,Nueces,TX,,,,,,,,,,,,,,,,2002
Odessa-Ector Power Plant (CTG1),ERCOT,natural_gas,active,176.0,31.8403,-102.3264,Ector,TX,,,,,,,,,,,,,,,,2001
Odessa-Ector Power Plant (CTG2),ERCOT,natural_gas,active,176.0,31.8403,-102.3264,Ector,TX,,,,,,,,,,,,,,,,2001
Odessa-Ector Power Plant (CTG3),ERCOT,natural_gas,active,176.0,31.8403,-102.3264,Ector,TX,,,,,,,,,,,,,,,,2001
Odessa-Ector Power Plant (CTG4),ERCOT,natural_gas,active,176.0,31.8403,-102.3264,Ector,TX,,,,,,,,,,,,,,,,2001
Odessa-Ector Power Plant (STG1),ERCOT,natural_gas,active,224.4,31.8403,-102.3264,Ector,TX,,,,,,,,,,,,,,,,2001
Odessa-Ector Power Plant (STG2),ERCOT,natural_gas,active,224.4,31.8403,-102.3264,Ector,TX,,,,,,,,,,,,,,,,2001
Morris Cogeneration LLC (STG1),PJM,natural_gas,active,82.9,41.411944,-88.332778,Grundy,IL,,,,,,,,,,,,,,,,2000
Morris Cogeneration LLC (UNT1),PJM,natural_gas,active,45.3,41.411944,-88.332778,Grundy,IL,,,,,,,,,,,,,,,,1998
Morris Cogeneration LLC (UNT2),PJM,natural_gas,active,45.3,41.411944,-88.332778,Grundy,IL,,,,,,,,,,,,,,,,1998
Morris Cogeneration LLC (UNT3),PJM,natural_gas,active,45.3,41.411944,-88.332778,Grundy,IL,,,,,,,,,,,,,,,,1998
Los Medanos Energy Center (CTG1),CAISO,natural_gas,active,198.9,38.030071,-121.873004,Contra Costa,CA,,,,,,,,,,,,,,,,2001
Los Medanos Energy Center (CTG2),CAISO,natural_gas,active,198.9,38.030071,-121.873004,Contra Costa,CA,,,,,,,,,,,,,,,,2001
Los Medanos Energy Center (STG3),CAISO,natural_gas,active,280.5,38.030071,-121.873004,Contra Costa,CA,,,,,,,,,,,,,,,,2001
Lincoln Generating Facility (CTG1),PJM,natural_gas,active,86.5,41.393315,-87.943612,Will,IL,,,,,,,,,,,,,,,,2000
Lincoln Generating Facility (CTG2),PJM,natural_gas,active,86.5,41.393315,-87.943612,Will,IL,,,,,,,,,,,,,,,,2000
Lincoln Generating Facility (CTG3),PJM,natural_gas,active,86.5,41.393315,-87.943612,Will,IL,,,,,,,,,,,,,,,,2000
Lincoln Generating Facility (CTG4),PJM,natural_gas,active,86.5,41.393315,-87.943612,Will,IL,,,,,,,,,,,,,,,,2000
Lincoln Generating Facility (CTG5),PJM,natural_gas,active,86.5,41.393315,-87.943612,Will,IL,,,,,,,,,,,,,,,,2000
Lincoln Generating Facility (CTG6),PJM,natural_gas,active,86.5,41.393315,-87.943612,Will,IL,,,,,,,,,,,,,,,,2000
Lincoln Generating Facility (CTG7),PJM,natural_gas,active,86.5,41.393315,-87.943612,Will,IL,,,,,,,,,,,,,,,,2000
Lincoln Generating Facility (CTG8),PJM,natural_gas,active,86.5,41.393315,-87.943612,Will,IL,,,,,,,,,,,,,,,,2000
Ennis Power Company LLC (GT1),ERCOT,natural_gas,active,285.0,32.32,-96.675,Ellis,TX,,,,,,,,,,,,,,,,2002
Ennis Power Company LLC (ST1),ERCOT,natural_gas,active,133.0,32.32,-96.675,Ellis,TX,,,,,,,,,,,,,,,,2002
Freestone Energy Center (GT1),ERCOT,natural_gas,active,166.7,31.8907,-96.1131,Freestone,TX,,,,,,,,,,,,,,,,2002
Freestone Energy Center (GT2),ERCOT,natural_gas,active,166.7,31.8907,-96.1131,Freestone,TX,,,,,,,,,,,,,,,,2002
Freestone Energy Center (GT3),ERCOT,natural_gas,active,166.7,31.8907,-96.1131,Freestone,TX,,,,,,,,,,,,,,,,2002
Freestone Energy Center (GT4),ERCOT,natural_gas,active,166.7,31.8907,-96.1131,Freestone,TX,,,,,,,,,,,,,,,,2002
Freestone Energy Center (ST3),ERCOT,natural_gas,active,184.6,31.8907,-96.1131,Freestone,TX,,,,,,,,,,,,,,,,2002
Freestone Energy Center (ST6),ERCOT,natural_gas,active,184.6,31.8907,-96.1131,Freestone,TX,,,,,,,,,,,,,,,,2002
Greenville Electric Generating Station (GT1),PJM,natural_gas,active,59.0,40.075783,-84.615136,Darke,OH,,,,,,,,,,,,,,,,2000
Greenville Electric Generating Station (GT2),PJM,natural_gas,active,59.0,40.075783,-84.615136,Darke,OH,,,,,,,,,,,,,,,,2000
Greenville Electric Generating Station (GT3),PJM,natural_gas,active,59.0,40.075783,-84.615136,Darke,OH,,,,,,,,,,,,,,,,2000
Greenville Electric Generating Station (GT4),PJM,natural_gas,active,59.0,40.075783,-84.615136,Darke,OH,,,,,,,,,,,,,,,,2000
Jack County (CT1),ERCOT,natural_gas,active,170.0,33.101,-97.9574,Wise,TX,,,,,,,,,,,,,,,,2006
Jack County (CT2),ERCOT,natural_gas,active,170.0,33.101,-97.9574,Wise,TX,,,,,,,,,,,,,,,,2006
Jack County (CT3),ERCOT,natural_gas,active,170.0,33.101,-97.9574,Wise,TX,,,,,,,,,,,,,,,,2011
Jack County (CT4),ERCOT,natural_gas,active,170.0,33.101,-97.9574,Wise,TX,,,,,,,,,,,,,,,,2011
Jack County (ST1),ERCOT,natural_gas,active,300.0,33.101,-97.9574,Wise,TX,,,,,,,,,,,,,,,,2006
Jack County (ST2),ERCOT,natural_gas,active,300.0,33.101,-97.9574,Wise,TX,,,,,,,,,,,,,,,,2011
Liberty Electric Power Plant (GTG1),PJM,natural_gas,active,186.0,39.8614,-75.3358,Delaware,PA,,,,,,,,,,,,,,,,2002
Liberty Electric Power Plant (GTG2),PJM,natural_gas,active,186.0,39.8614,-75.3358,Delaware,PA,,,,,,,,,,,,,,,,2002
Liberty Electric Power Plant (STG),PJM,natural_gas,active,242.0,39.8614,-75.3358,Delaware,PA,,,,,,,,,,,,,,,,2002
Handsome Lake Energy LLC (GT01),PJM,natural_gas,active,58.9,41.2908,-79.8061,Venango,PA,,,,,,,,,,,,,,,,2001
Handsome Lake Energy LLC (GT02),PJM,natural_gas,active,58.9,41.2908,-79.8061,Venango,PA,,,,,,,,,,,,,,,,2001
Handsome Lake Energy LLC (GT03),PJM,natural_gas,active,58.9,41.2908,-79.8061,Venango,PA,,,,,,,,,,,,,,,,2001
Handsome Lake Energy LLC (GT04),PJM,natural_gas,active,58.9,41.2908,-79.8061,Venango,PA,,,,,,,,,,,,,,,,2001
Handsome Lake Energy LLC (GT05),PJM,natural_gas,active,58.9,41.2908,-79.8061,Venango,PA,,,,,,,,,,,,,,,,2001
Lee Energy Facility (CT1),PJM,natural_gas,active,86.5,41.8287,-89.4054,Lee,IL,,,,,,,,,,,,,,,,2001
Lee Energy Facility (CT2),PJM,natural_gas,active,86.5,41.8287,-89.4054,Lee,IL,,,,,,,,,,,,,,,,2001
Lee Energy Facility (CT3),PJM,natural_gas,active,86.5,41.8287,-89.4054,Lee,IL,,,,,,,,,,,,,,,,2001
Lee Energy Facility (CT4),PJM,natural_gas,active,86.5,41.8287,-89.4054,Lee,IL,,,,,,,,,,,,,,,,2001
Lee Energy Facility (CT5),PJM,natural_gas,active,86.5,41.8287,-89.4054,Lee,IL,,,,,,,,,,,,,,,,2001
Lee Energy Facility (CT6),PJM,natural_gas,active,86.5,41.8287,-89.4054,Lee,IL,,,,,,,,,,,,,,,,2001
Lee Energy Facility (CT7),PJM,natural_gas,active,86.5,41.8287,-89.4054,Lee,IL,,,,,,,,,,,,,,,,2001
Lee Energy Facility (CT8),PJM,natural_gas,active,86.5,41.8287,-89.4054,Lee,IL,,,,,,,,,,,,,,,,2001
NRG Rockford I (0001),PJM,natural_gas,active,158.0,42.238558,-89.101202,Winnebago,IL,,,,,,,,,,,,,,,,2000
NRG Rockford I (0002),PJM,natural_gas,active,158.0,42.238558,-89.101202,Winnebago,IL,,,,,,,,,,,,,,,,2000
Red Oak Power LLC (0001),PJM,natural_gas,active,180.2,40.448674,-74.348879,Middlesex,NJ,,,,,,,,,,,,,,,,2002
Red Oak Power LLC (0002),PJM,natural_gas,active,180.2,40.448674,-74.348879,Middlesex,NJ,,,,,,,,,,,,,,,,2002
Red Oak Power LLC (0003),PJM,natural_gas,active,180.2,40.448674,-74.348879,Middlesex,NJ,,,,,,,,,,,,,,,,2002
Red Oak Power LLC (0004),PJM,natural_gas,active,280.5,40.448674,-74.348879,Middlesex,NJ,,,,,,,,,,,,,,,,2002
